,0,RMS_A_F,Variance_A_F,RangeA_F,Minimum_A_F,STD_A_F,RMS_A_V,Variance_A_V,RangeA_V,EN_A_F,EN_A_V,EN_A_L
11175,1,425.9433464,175758.115,3464,-2000,419.2351548,1060.5295039999999,78673.30443999999,2294,11611375,71982261,18525351
11176,1,418.5027442,163591.656,2595,-1333,404.4646536,980.4206049000001,79444.87402,2048,11209251,61518372,17810295
11177,1,346.5765608,103060.585,2383,-1363,321.0305047,1028.340433,57827.767329999995,1853,7687380,67678979,15416103
11178,1,510.4526637,260464.0974,4948,-2494,510.35683339999997,1017.510358,84367.14233,2959,16675963,66260949,14593264
11179,1,172.3342047,22951.99585,959,-727,151.4991612,1008.558307,16846.079830000002,1079,1900741,65100151,7352557
11180,1,332.3925108,109106.5156,2837,-1666,330.3127543,1027.473616,55702.03125,2029,7071026,67564930,9423540
11181,1,113.29986480000001,2657.941162,292,-202,51.55522439,993.3930727,873.8884277000001,147,821559,63157107,6670761
11182,1,448.97254230000004,172420.7813,3049,-1979,415.235814,1012.2422740000001,77814.20092999999,2245,12900886,65576603,15029439
11183,1,417.0934398,156094.5898,3069,-1787,395.0880786,1010.4535800000001,51530.04688,1754,11133884,65345052,11117786
11184,1,204.63317030000002,32371.531010000002,1170,-777,179.9209021,1003.900954,9691.246094,725,2679983,64500296,6375934
11185,1,585.2435791,339016.1287,5242,-2626,582.2509156000001,1020.0544560000001,55144.663089999995,2019,21920643,66592710,10794126
11186,1,251.2862225,61392.55835,1989,-585,247.7752174,1025.985913,49519.65234,1716,4041265,67369414,8762753
11187,1,469.3772304,196256.0662,3544,-1292,443.00797530000006,1083.751745,106266.4023,1833,14100159,75169142,4041250
11188,1,86.5517367,274.16967769999997,61,60,16.55806987,1014.856779,153.29589840000003,59,479437,65915794,3146746
11189,1,198.0370467,27712.757569999998,847,-262,166.4714918,1021.7728539999999,14143.64233,647,2509995,66817265,4773656
11190,1,505.2447117,207965.9688,3322,-535,456.03285930000004,1066.116316,158112.0898,2028,16337422,72742656,5992141
11191,1,1213.555308,1395319.506,8353,-3323,1181.236431,1203.702887,333005.5115,2558,94253855,92729641,6231565
11192,1,1452.999043,2091404.4519999998,8605,-3464,1446.1688880000002,1807.079144,2116886.969,7656,135117198,208994242,29500982
11193,1,1244.703322,1547647.375,10029,-4868,1244.044764,1412.302027,975349.0251,6018,99154327,127654209,8068659
11194,1,1459.627184,2042775.2240000002,7635,-2484,1429.256878,1609.480157,1540890.155,6696,136352737,165787288,15958688
11195,1,1892.2128870000001,3548991.088,10161,-5000,1883.876612,1857.693164,2657115.047,7970,229150055,220865529,32089632
11196,1,769.1459346,581827.7334,6736,-1646,762.7763325,1151.586562,318919.8318,3215,37861470,84873703,7862285
11197,1,568.2986258,201478.4041,3171,-171,448.8634581,1068.863123,230503.0615,2283,20669653,73117976,5119383
11198,1,1445.052719,1967757.515,8393,-3222,1402.7678050000002,1274.430112,463940.1833,2901,133643351,103947015,16525169
11199,1,656.6533284,386698.9648,4706,-1828,621.8512401,1075.232053,143836.4531,2254,27596390,73991934,4037988
11200,1,1010.6674,937475.4209,8353,-3232,968.2331439,1116.0108369999998,287895.6211,3362,65372710,79710732,4371492
11201,1,859.4010632000001,713616.0615,6888,-2616,844.7579899,1131.611786,193119.9119,2469,47268492,81954895,6304213
11202,1,1045.602241,1061827.699,8090,-3030,1030.450241,1162.40388,352182.5313,2872,69970179,86475698,6429669
11203,1,450.5960982,157374.4961,3585,-818,396.7045451,1046.291068,101401.3193,1666,12994358,70062400,3722433
11204,1,609.3814102000001,305753.6912,4464,-505,552.9499897000001,1122.614693,160190.5381,2695,23766125,80656880,3255335
11205,1,458.8249768,104661.6365,1656,-333,323.51450739999996,1016.6742119999999,136491.8923,1538,13473303,66152093,1647382
11206,1,313.7901867,23644.93652,706,-70,153.76910130000002,1039.4340710000001,39640.65234,981,6301714,69147084,1037770
11207,1,586.8127628999999,312252.2568,4303,-1202,558.7953622,1063.7144529999998,80991.55859,1480,22038350,72415260,4092860
11208,1,593.6551635,305858.1619,3484,-868,553.0444484,1046.964713,119157.3064,2146,22555293,70152647,3641955
11209,1,252.1623671,8221.23999,394,70,90.67105376,1009.261983,5190.027344,333,4069495,65191024,1047721
11210,1,440.6088295,125909.0681,1585,-373,354.83667810000003,1127.452861,181898.9705,2106,12424713,81353597,2288707
11211,1,1257.119805,1503248.533,10151,-5000,1226.070362,1387.259692,1094539.9840000002,6852,101142413,123167325,12226099
11212,1,534.3362850999999,258099.1501,3706,-1020,508.0345954,1071.083396,93549.46851,1853,18272977,73422057,4719036
11213,1,947.7775731,805266.8591,6615,-1545,897.3666247000001,1144.879128,344950.6563,3049,57490069,83887886,9721367
11214,1,1092.837698,1157292.105,8262,-3323,1075.775118,1192.823724,294519.7646,3224,76434831,91061020,11171640
11215,1,787.8169104,550289.6326,4938,-979,741.8150932,1071.8583310000001,193007.4336,2371,39721951,73528338,4858449
11216,1,1292.28475,1620215.1090000002,9747,-4606,1272.876706,1216.689598,372083.9138,4058,106879992,94741349,7031924
11217,1,779.4622746,556992.6719,6110,-1212,746.3194168,1103.7916050000001,208770.5459,2224,38883932,77974778,5570903
11218,1,512.0573241000001,151573.7068,2454,-212,389.3246804,1060.746494,245690.8398,2567,16780973,72011720,2907866
11219,1,1220.226766,1392280.947,6615,-1464,1179.949553,1337.663968,923950.7576,4567,95293015,114518073,10476753
11220,1,1261.712657,1526310.8080000002,7201,-2070,1235.43952,1216.030029,464365.3193,3833,101882805,94638658,15740427
11221,1,359.0846001,59179.734379999994,1413,-525,243.268852,1047.956553,69953.56152,1745,8252272,70285628,4122581
11222,1,705.0559597,389027.3438,5121,-1010,623.7205654,1096.6615960000001,274755.8896,2018,31814650,76970666,6464600
11223,1,896.4307958999999,758451.8416,6888,-2909,870.8914063,1168.2305,311316.8594,3499,51429643,87344800,9765094
11224,1,860.1970432,605467.7712,6413,-1343,778.1180959,1234.555784,615650.9333,3979,47356093,97544191,9929889
11225,1,1445.8967910000001,2061012.0269999998,10131,-5000,1435.622523,1464.630868,1204395.135,8833,133799522,137289189,20467531
11226,1,743.0139425,487870.8281,5110,-1282,698.4775072000001,1354.589012,826989.5134,4441,35332462,117434329,9060307
11227,1,1505.925878,2214711.309,10141,-5000,1488.190616,1517.847139,1627559.2969999998,7823,145140016,147447036,20914322
11228,1,153.36904019999997,1802.671875,223,90,42.45788354,1009.141026,568.3708496,127,1505412,65175399,3196873
11229,1,191.17330980000003,4399.86499,313,30,66.33147812,1010.260502,5507.061522999999,412,2339023,65320082,2105412
11230,1,169.84740390000002,744.7614746,172,80,27.29031833,1013.3484490000001,484.47241210000004,108,1846281,65720005,2090107
11231,1,513.8847754999999,236976.1719,3757,-1727,486.8019843,1066.640645,92950.80835,1941,16900964,72814225,3460516
11232,1,300.4782126,57333.56152,1282,-232,239.4442764,1038.391545,64648.51465,1275,5778378,69008448,3915041
11233,1,369.2759596,40932.00952,948,-80,202.3166071,1004.347899,58668.521239999995,1078,8727343,64557741,2115568
11234,1,444.51502719999996,99438.67749,1656,-141,315.33898819999996,1081.150826,194748.9529,2381,12645991,74808775,3052494
11235,1,395.2445841,32929.51563,908,-20,181.46491569999998,999.803426,54306.44507,1098,9997970,63974841,1017673
11236,1,1030.854401,1013854.322,5989,-1818,1006.903333,1159.3178289999998,319209.5955,2872,68010291,86017141,6881145
11237,1,268.5077687,36499.345460000004,978,-383,191.0480187,1019.258224,24051.45679,784,4614171,66488789,3955563
11238,1,378.048112,60479.609379999994,1070,-10,245.9260242,1027.213806,97369.56421,1343,9146904,67530765,2657893
11239,1,848.2627652000001,633755.6475,6928,-2232,796.0877134,1082.777036,135986.6697,2489,46051182,75033991,6272397
11240,1,258.2481849,4675.561522999999,303,151,68.3780778,1003.8966109999999,5369.420897999999,402,4268296,64499738,1021856
11241,1,361.7072582,34101.421630000004,838,40,184.6657024,1004.3256130000001,59202.39746,1186,8373257,64554876,1295269
11242,1,702.3895821000001,341908.5381,2646,-424,584.7294572000001,1246.389404,639819.4021,3303,31574472,99423139,10865093
11243,1,1001.0974679999999,923419.4392,6312,-1161,960.9471572999998,1126.5775119999998,265579.9119,3793,64140553,81227321,7050325
11244,1,443.0673799,102796.9744,1696,-141,320.61967250000004,1056.06053,155598.7031,1989,12563757,71376886,2793681
11245,1,413.21751989999996,82966.13965,1463,-292,288.03843430000006,1069.314098,152941.1794,1881,10927918,73179689,3448797
11246,1,75.31454873,265.4365234,91,20,16.29222279,995.7818457999998,156.77124019999997,49,363026,63461215,6082418
11247,1,94.61178904,311.10717769999997,81,50,17.63823057,993.6876474,155.5505371,59,572889,63194569,6017203
11248,1,454.8417994,191036.5469,3616,-1202,437.0772779,1066.812557,65181.49609,1500,13240388,72837698,5030812
11249,1,688.5428454,449087.7344,6857,-2585,670.1400856,1079.274177,104962.5,2245,30341840,74549296,4730110
11250,1,769.7665636,548545.5,5362,-1777,740.6385757999999,1077.140079,122633.8594,1675,37922596,74254768,5247460
11251,1,257.6388279,38148.515380000004,1292,-252,195.3164493,1034.2849429999999,49960.944339999995,1314,4248177,68463702,3596145
11252,1,899.2466030999999,763786.5369,7120,-2969,873.9488182,1097.524373,194032.1875,2284,51753245,77091824,5701577
11253,1,589.0048678999999,313705.9763,6039,-2575,560.0946137,1035.708498,37195.05371,1304,22203311,68652294,3641300
11254,1,544.388935,281899.25,3817,-959,530.9418518,1163.1955779999998,170265.7478,1882,18966996,86593533,5125383
11255,1,767.8772687999999,581223.1709,6554,-3878,762.3799387,1038.587382,216319.3594,1930,37736672,69034480,5793284
11256,1,1173.354726,1282262.71,7908,-2898,1132.370394,1126.363493,187094.7188,2293,88112724,81196462,8666473
11257,1,229.61397630000002,9646.872803,474,0,98.21849522,1018.159192,10257.53491,451,3374245,66345481,2352975
11258,1,247.96638509999997,10305.33569,504,-50,101.5151993,1024.288457,12397.4209,569,3935189,67146678,1612519
11259,1,775.1183679999999,526134.3826,5231,-939,725.3512132999999,1092.472275,141621.0818,2587,38451743,76383723,3265256
11260,1,730.8752031,417598.9961,2969,-929,646.2190001,1324.202773,887944.4177,3715,34187428,112224831,5879842
11261,1,1128.8991039999999,1168849.116,7363,-2313,1081.133256,1409.279199,1060593.797,5666,81562444,127108343,10766564
11262,1,449.94029119999993,58722.34741,1181,-101,242.32694320000002,1014.8541460000001,102680.3086,1412,12956561,65915452,1536786
11263,1,1158.053108,1125094.438,6181,-1171,1060.7046890000001,1277.161244,783763.0615,4587,85829568,104393014,9307367
11264,1,792.0075856000001,563764.1404,6544,-3979,750.8422873,1252.502919,574442.9756,3303,40145665,100400868,3444734
11265,1,1098.912822,1121806.166,7110,-2020,1059.153514,1252.1508,558107.8594,4548,77287001,100344424,7401345
11266,1,1115.21994,1225223.765,9646,-4525,1106.898263,1115.397806,235500.0525,2656,79597793,79623185,6115825
11267,1,961.5283976,867944.9099,6080,-1505,931.6356099999999,1143.922849,198795.9978,2313,59170359,83747807,6883636
11268,1,872.6345527000001,723246.3711,7433,-2343,850.4389285,1190.150903,353272.6287,3637,48735428,90653387,11871134
11269,1,1034.7418910000001,999601.8906,7545,-2434,999.8009255000001,1135.317494,220952.7461,2519,68524210,82492532,5925288
11270,1,304.2717484,45241.0564,1242,-525,212.69945090000002,1056.059465,57063.62109,1128,5925203,71376742,4408094
11271,1,831.8992389,572123.9961,5767,-636,756.3887863,1179.337711,420119.875,3479,44291606,89013596,5697005
11272,1,570.9533967,181967.5313,2100,-131,426.5765245,1121.39822,349384.5303,2911,20863218,80482174,8292270
11273,1,868.4641796,578747.585,5736,-585,760.7546155,1236.344347,619683.0381,4146,48270722,97827030,6541975
11274,1,872.0498212000001,563071.1775,5242,-232,750.3806883999999,1227.775885,596542.335,2744,48670137,96475752,7555303
11275,1,491.01118560000003,123260.6951,2110,-1020,351.08502539999995,1145.851594,291865.625,2735,15429887,84030456,4985446
11276,1,1093.744764,1069374.679,8100,-3060,1034.105739,1428.856711,1216997.241,4715,76561767,130664416,14485787
11277,1,1173.038875,1372511.4919999999,10100,-4989,1171.5423560000002,1347.352149,746331.0586,5293,88065293,116182900,9767905
11278,1,299.83203629999997,54166.43652,1060,-151,232.73683959999997,1031.530091,79463.25757,1284,5753552,68099477,5083011
11279,1,608.5892882999999,327964.2322,4827,-1787,572.6816150000001,1080.8449460000002,80018.23608,1667,23704379,74766451,4180164
11280,1,452.04350250000005,127882.4373,1413,-242,357.6065397,1082.0991390000002,176275.158,1813,13077973,74940067,4204892
11281,1,1200.310266,1412326.15,10202,-5000,1188.413291,1177.926203,508105.7732,4616,92207663,88800649,6150448
11282,1,837.0097072000001,667937.2773,9090,-3939,817.2742975,1106.349628,95899.98438,3018,44837456,78336608,7156328
11283,1,212.9088714,173.9375,61,181,13.18853669,1011.7480539999999,185.75683590000003,69,2901132,65512584,1457956
11284,1,127.237352,650.1630859,131,60,25.49829575,1012.794718,312.10522460000004,79,1036118,65648201,3281280
11285,1,191.7196847,16901.86621,777,-262,130.00717749999998,1005.881586,38029.693119999996,951,2352412,64755057,1410429
11286,1,554.6352828,283957.2048,3322,-474,532.8763504,1063.91917,113086.1094,1608,19687699,72443136,5858411
11287,1,754.1698147000001,454770.9177,4999,-2232,674.3670497,1084.880984,153138.9756,2117,36401415,75325872,4400944
11288,1,451.4251911,65482.06616,1474,-313,255.89463880000002,1017.809766,96915.15527,1481,13042221,66299950,1262269
11289,1,325.4597229,50948.436519999996,1726,-1050,225.71760350000002,1031.91867,29836.042719999998,1128,6779138,68150793,2842535
11290,1,415.6652612,76124.62866,1373,-161,275.9069203,1037.106725,121214.0095,1607,11057767,68837783,3449823
11291,1,543.6727962,256814.1912,3484,-1171,506.7683802,1121.561307,186383.6521,2763,18917127,80505585,6855844
11292,1,321.44140699999997,19704.204830000002,616,-10,140.3716668,1004.8114640000001,22262.28296,637,6612773,64617349,1348385
11293,1,306.12762860000004,5987.089844,383,101,77.37628735,992.3079947000001,11554.561520000001,568,5997704,63019210,948791
11294,1,635.8217984,302717.5955,4979,-1212,550.1977785,1080.398147,197158.2773,2401,25873239,74704650,5186128
11295,1,802.6005875,607883.406,5787,-1919,779.6687797000001,1089.799028,214017.1951,2627,41226733,76010363,10404418
11296,1,861.8869379,698854.0313,7453,-2393,835.9748987,1176.91769,243509.7803,3195,47542342,88648656,11948573
11297,1,933.7381859999999,793501.9961,6171,-1171,890.78729,1094.928301,360813.5603,3587,55799488,76727551,4718417
11298,1,958.5834927000001,813318.2412,8918,-3777,901.8415832000001,1115.2376359999998,148690.8416,3656,58808468,79600319,4495529
11299,1,290.79589060000006,7556.0,323,111,86.92525525,994.6097930999999,8436.948975,363,5411984,63311913,790692
11300,1,153.1711665,23394.37109,615,-262,152.95218559999998,984.6115033,27104.25,931,1501530,62045428,10589668
11301,1,255.9829706,64653.33984,1059,-373,254.2702103,979.8287239,37954.25757,1010,4193746,61444117,12298275
11302,1,279.22053900000003,75496.81421,1332,-373,274.7668361,971.1392794,22171.381840000002,755,4989703,60359136,11026884
11303,1,84.2649282,4931.056396,463,-181,70.22148102,988.5150479,2376.027344,304,454437,62538368,8408450
11304,1,262.1902935,46008.76465,1868,-949,214.4965376,1038.333491,50003.811519999996,1941,4399600,69000732,9703665
11305,1,410.1469249,135583.8193,2817,-2292,368.2170818,1027.4667570000001,63298.40234,2264,10766112,67564028,11468953
11306,1,311.1960044,53011.60522,1666,-1363,230.2424922,1018.126044,23381.1189,1098,6197949,66341161,14135479
11307,1,374.5478941,79261.68652,2030,-1727,281.534521,1017.042557,13138.99609,990,8978312,66200036,10608597
11308,1,290.1213378,47647.59741,1747,-1303,218.2832962,1003.9547349999999,4515.95874,491,5386905,64507207,4008344
11309,1,658.8211062,433309.4844,5100,-1020,658.2624738,991.2574558,198481.0938,1832,27778896,62885846,50874882
11310,1,320.3044938,101402.5615,1635,-888,318.43768860000006,986.0087869999999,99944.88842999999,1274,6566078,62221653,11538029
11311,1,1076.721376,1138516.351,6747,-1626,1067.012817,1125.6499509999999,206509.6631,3038,74197051,81093620,68077755
11312,1,315.2933406,84369.16772,1353,-323,290.46371150000004,1020.4918470000001,93123.25562000001,1314,6362233,66649831,13564584
11313,1,1186.041255,1398226.9840000002,6625,-1474,1182.466483,1714.319107,1938452.4519999998,6606,90028407,188088960,65815533
11314,1,741.1873602999999,548520.4197,5969,-1262,740.6216441,1034.122885,270816.57399999996,2783,35158957,68442249,61641170
11315,1,551.3644156,302775.5303,4443,-787,550.2504251,1052.882947,99416.68359,1549,19456174,70948000,27209778
11316,1,855.8755568,731665.5771,5858,-1232,855.3745244999999,1082.461785,327076.3572,2480,46881470,74990305,48003716
11317,1,424.41065760000004,177361.5898,2868,-959,421.14319400000005,1009.3239769999999,60630.392329999995,1823,11527962,65199033,22087769
11318,1,709.8711591,450223.4834,5171,-1040,670.9869472999999,1246.8190339999999,657482.3396,4166,32250692,99491693,23298020
11319,1,1383.880504,1910048.688,9151,-4020,1382.045111,1392.136981,1123539.125,6705,122568016,124034904,93584890
11320,1,299.70349930000003,47707.45215,1020,-313,218.4203565,947.0130015000001,124247.5615,1373,5748620,57397352,17424384
11321,1,1186.834873,1333697.824,6979,-1878,1154.858357,1212.4619710000002,640598.4688,3764,90148929,94084098,82695128
11322,1,761.796448,579873.5916,5050,-2202,761.4943149000001,1489.426095,1444155.085,4969,37141365,141976966,53246288
11323,1,952.2833661000001,897175.1892,10130,-4979,947.1933220000001,1373.011562,1004671.757,9528,58037991,120650288,43246410
11324,1,407.5135351,158579.624,2888,-484,398.2205721,1025.9201050000001,215916.0068,2450,10628306,67360772,28511654
