,0,Minimum_A_F,Maximum_A_F,RMS_A_F,Variance_A_F,STD_A_F,Kurtosis_A_F,Skewness_A_F,RangeA_F,Minimum_A_V,Maximum_A_V,RMS_A_V,Variance_A_V,STD_A_V,Kurtosis_A_V,Skewness_A_V,RangeA_V,Minimum_A_L,RMS_A_L,Variance_A_L,RangeA_L,P_A_F,P_A_V,EN_A_F,EN_A_V,EN_A_L,ENt_A_F,ENt_A_V
11020,1,-636,1040,371.5263912,115909.9451,340.4554965,4.372623231,1.937353963,1676,607,1568,1000.173743,30214.857180000003,173.82421340000002,1.864832296,0.771086823,961,-801,431.9940682,100733.2461,2147,3677676.0330000003,4943037.159,8834039,64022241,11943608,2.907798519,2.619340483
11021,1,-666,1444,393.514096,137454.085,370.74800739999995,5.7562710479999994,2.240787046,2110,705,2019,1027.218681,32741.25684,180.94545269999998,13.62057337,2.9544061439999996,1314,-1366,442.7496471,130906.5898,2395,3458198.147,5746111.402000001,9910614,67531406,12545744,2.8749496289999996,3.102084113
11022,1,-404,333,228.1893745,22888.142330000002,151.2882756,1.667486292,0.965733266,737,823,1784,1011.1234699999999,17333.09351,131.65520690000002,17.03634892,3.146845659,961,-990,369.0949446,64163.9978,1752,922365.9235,4582963.952,3332505,65431723,8718789,2.565185282,2.8255519889999996
11023,1,-2656,686,549.2170706,276452.7087,525.7877031,13.39201138,-3.212745918,3342,205,1823,1044.279319,41207.16772,202.995487,5.944874521,-0.036246548999999996,1618,-445,282.4777093,29112.39063,1128,11904592.24,6551800.378,19304921,69793235,5106794,2.65417259,2.735863873
11024,1,-2838,565,653.3590728999999,350658.94700000004,592.1646283,6.916807138999999,-2.4566282680000002,3403,19,1980,1012.1408849999999,65774.00366,256.4644296,6.231374044,-0.165065821,1961,-495,354.68341960000004,46478.88647,1287,10975969.65,4923598.8719999995,27320197,65563467,8051221,2.729182455,2.7213506260000004
11025,1,-3070,555,726.746345,477225.4023,690.8150276,8.188664301000001,-2.820426578,3625,-205,2068,1018.798641,81252.72241,285.0486317,6.785632004,-0.7583028540000001,2273,-455,350.728973,54563.171879999994,1425,11409934.17,6547595.873,33802256,66428843,7872692,3.064211645,2.876758095
11026,1,-1898,313,408.1982706,108416.7263,329.266953,12.32744037,-3.139773663,2211,441,1362,1008.82382,18600.30859,136.3829483,3.660470825,-0.648651074,921,-59,289.4584383,12880.4834,643,4068394.341,5433044.122,10664053,65134432,5362316,2.610833168,2.5031930669999998
11027,1,-3171,656,645.6533512999999,338328.1875,581.6598554999999,10.32484235,-2.8046514830000002,3827,49,1284,984.0979212999999,33843.15625,183.96509519999998,8.01183933,-2.038769427,1235,-89,280.4427861,22271.58984,643,3663141.663,3572959.5919999997,26679568,61980718,5033482,2.92609101,3.0357170989999998
11028,1,-2101,292,424.33989180000003,122449.3428,349.9276251,14.31267283,-3.3067161069999997,2393,372,1539,1003.3941689999999,40480.140380000004,201.19677030000003,2.684912385,-0.353287154,1167,-237,345.4207579,36551.40234,979,2938697.812,6949338.906,11524118,64435191,7636192,2.91819255,2.799147821
11029,1,-1555,202,316.5102437,56425.861079999995,237.5412829,14.89616601,-3.232026228,1757,696,1382,997.8205077,9751.915771,98.7517887,3.390976358,0.39667796299999997,686,-59,276.1039207,16910.68359,603,2419615.941,4403060.055,6411439,63721329,4878936,2.731086823,2.691318565
11030,1,-1696,252,409.9511023,104335.2148,323.0096204,5.853412557,-2.0913847619999997,1948,568,1313,977.000072,16567.15601,128.7134647,1.172164278,-0.37247521299999997,745,-9,283.4544992,11464.8103,533,2141070.547,4382012.712,10755834,61089865,5142173,2.772995854,2.596714969
11031,1,-1616,90,290.6331988,45720.194339999995,213.82281060000003,28.04972924,-4.6960886230000005,1706,803,1401,1016.321907,7880.527344,88.77233434,5.202960451,1.225468996,598,-326,286.23588939999996,24143.33179,1078,856479.8305,4308599.691000001,5405930,66106254,5243583,3.207204693,2.730106423
11032,1,-2353,585,734.9125692000001,437145.7458,661.1699826,3.021425329,-1.8588322019999999,2938,-49,1725,1025.734257,64374.30835,253.72092609999999,4.379527083,-0.578013993,1774,-445,399.9891795,70291.09375,1504,14196737.63,4910542.846,34566175,67336369,10239446,2.6533985209999997,2.84900994
11033,1,-2797,838,619.4931144,330193.9365,574.6250399,7.901511413,-2.549745218,3635,-68,2068,1049.063556,83083.87109,288.2427295,5.313283818,0.258023031,2136,-970,449.868123,135550.9998,2514,11018302.07,6434485.271000001,24561390,70434198,12952405,2.842628905,2.9192085530000003
11034,1,-2212,565,609.4259337999999,319116.2881,564.9037866,3.35885692,-1.938387698,2777,117,1686,1018.824391,80754.92554,284.1741113,1.866019708,-0.356197489,1569,-841,499.0195074,175002.4648,3217,8348457.665,6248431.536,23769598,66432201,15937310,2.6981364230000002,2.906423929
11035,1,-3181,424,498.9164509,211172.4209,459.5350051,25.76919974,-4.446299689,3605,117,1568,1019.214457,41827.06226,204.5166552,5.321858864,-1.158903979,1451,-584,401.7129144,92228.91967999999,1910,6998563.418,5747707.34,15930728,66483079,10327889,3.131158983,2.9230700119999997
11036,1,-2282,252,366.5945691,101182.2107,318.0915131,27.48696823,-4.647967401,2534,696,1372,1007.448727,12451.375,111.5857294,2.382081624,0.37696815200000006,676,-237,247.80158390000003,17121.68359,959,2918928.039,4159230.1610000003,8601061,64956988,3929960,3.165152379,2.831005999
11037,1,-525,333,225.0578051,14794.04272,121.63076389999999,4.676438114,1.040016581,858,794,1303,996.3708992,6457.703125,80.35983527,2.880467967,0.225908269,509,-188,316.2915981,23950.600590000002,861,420848.7822,4554249.518,3241665,63536318,6402584,2.808213383,2.784047423
11038,1,-2949,575,559.7682696,262708.4841,512.5509576000001,12.23603921,-3.0240128489999996,3524,49,1588,1027.656664,55077.96875,234.6869591,3.7234300639999995,-1.001524282,1539,-524,349.2416338,59610.26465,1603,6368879.445,5103017.741,20053793,67589006,7806062,2.953166739,2.71156586
11039,1,-2505,616,625.2130137,345108.6865,587.4595191000001,5.243235008,-2.126709456,3121,-58,1970,1027.192107,114829.7773,338.86542660000003,1.722524751,-0.403247498,2028,-702,445.3216359,156100.3728,2256,11228523.12,5827062.886,25017044,67527912,12691927,2.8245613260000004,2.78184223
11040,1,-2808,717,688.1378745000001,372796.9255,610.5709832,6.563508957000001,-2.3933119290000002,3525,-127,1578,1020.5405119999999,82939.55859,287.99228910000005,3.4393587510000003,-1.1550565590000001,1705,-1059,521.1947962,193305.2537,2811,9757398.412,6237984.804,30306159,66656188,17385217,2.9788206560000003,3.075660283
11041,1,-2949,636,497.92190030000006,218040.4531,466.9480197,17.32631712,-3.228323235,3585,137,2019,1047.885535,103992.7803,322.47911600000003,0.9733405709999999,0.045224559000000004,1882,-514,349.69147119999997,69484.70215,1464,4158176.8060000003,8632762.555,15867278,70276102,7826184,3.138408055,2.748861637
11042,1,-2191,545,585.9643494,257395.3086,507.34141229999994,4.379778673,-2.090155095,2736,107,1549,1005.283581,50899.32397,225.6087852,5.3998312429999995,-1.438604354,1442,-168,361.15117589999994,36631.53882,1019,10062217.54,5669699.203,21974670,64678085,8347531,2.91314611,2.8642058739999996
11043,1,-1959,303,470.448174,157856.8533,397.3120351,9.057738987,-2.741353267,2262,343,1647,1016.2825330000001,36826.1875,191.90150469999998,2.730481184,-0.053138282,1304,-158,295.0429789,26141.66187,880,5723042.587,5194255.468,14164575,66101132,5571223,2.8136741689999996,2.747390415
11044,1,-1494,191,442.1379168,111186.4443,333.44631400000003,3.343605443,-1.726693794,1685,588,1303,964.8268788999999,18089.80371,134.4983409,0.79662772,-0.41477018600000004,715,-89,297.14046030000003,27012.9978,752,4430767.985,3372085.438,12511100,59577018,5650717,2.20446961,2.337987023
11045,1,-1797,262,346.8909681,81794.74609,285.99780780000003,14.73449911,-3.3089168860000004,2059,450,1480,1029.913657,22584.03491,150.2798553,3.82970098,-0.434691279,1030,-306,299.3438397,26942.564210000004,1018,2802893.1560000004,5760667.302999999,7701334,67886217,5734831,2.90132904,2.613733586
11046,1,-2090,434,467.028355,158144.0662,397.6733159,8.301880384,-2.569161135,2524,274,1441,1007.33734,32678.48413,180.7719119,3.233550708,-1.05255622,1167,-217,333.4116965,49651.609130000004,1038,5407896.1389999995,3852122.837,13959391,64942625,7114455,2.974345038,2.5785927319999997
11047,1,-2313,393,540.8656834,219348.5303,468.346592,6.618797861,-2.2066989969999997,2706,264,1519,978.5464986,38351.6875,195.83586880000001,2.036954132,-0.824965609,1255,-227,282.4217535,30137.523189999996,850,5829461.193,4260596.006,18722284,61283408,5104771,2.8981978489999998,2.802212102
11048,1,-2494,707,600.4785982000001,286258.6755,535.0314715,5.181359575,-1.9368452369999998,3201,29,2196,1042.763756,144211.7881,379.752272,0.90341045,0.180463113,2167,-544,416.3622972,125437.6162,2187,9211138.617,8162791.413,23076771,69590800,11094884,2.66287564,2.246200898
11049,1,-2383,606,682.6016179,345839.4023,588.0811187999999,4.2697438960000005,-2.004715708,2989,49,1529,986.1709490000001,61790.970460000004,248.57789619999997,1.866368782,-0.873700115,1480,-405,402.1697986,89623.1228,1474,7012943.965,5829912.3379999995,29820478,62242121,10351395,2.882008723,2.64169659
11050,1,-1060,141,304.7736865,37735.413089999995,194.2560503,6.059996126000001,-1.959316928,1201,676,1362,1006.9279630000001,12309.53687,110.94835220000002,2.7663672939999997,0.195659776,686,-128,288.9585286,17656.67871,850,1363094.9440000001,5237830.9,5944768,64889851,5343810,2.7098387639999997,2.68634586
11051,1,-2181,474,410.1362578,104471.2803,323.2201731,18.36937256,-3.409426133,2655,549,1460,994.0743889,21741.29077,147.449282,1.636282316,-0.36687199200000004,911,-217,288.7576298,15894.6709,712,3797865.297,4754306.255,10765552,63243769,5336382,2.9962873219999997,2.608280214
11052,1,-2636,353,519.6374036000001,209936.7656,458.1885699,11.320324099999999,-2.9606993339999996,2989,235,1549,999.4861883,44107.76733,210.01849280000002,3.06530948,-0.442712923,1314,-227,315.4047747,39064.068119999996,1038,4513165.405,4293108.195,17281474,63934249,6366731,2.841881388,2.570090237
11053,1,-1969,262,494.90835639999995,162457.6211,403.06031939999997,7.416563789,-2.60614504,2231,284,1303,997.8388757000001,37883.782960000004,194.63756819999998,3.744254167,-1.6624307919999999,1019,-386,356.13998300000003,61603.33496,1574,2484864.461,5471841.958,15675794,63723675,8117484,2.7927024960000004,2.503981765
11054,1,-1464,252,335.3505395,76614.84546,276.7938682,8.049042195,-2.45658371,1716,490,1372,1029.567332,29815.60913,172.6719697,1.157564308,-0.580602561,882,-138,287.2992506,18444.861080000002,613,2346345.728,4866318.99,7197439,67840569,5282615,2.9589446180000003,2.6386928380000003
11055,1,-2696,808,910.1613267000001,733481.5095,856.4353505,1.5125225919999998,-1.5183043269999998,3504,-176,2294,1058.634454,143945.3086,379.4012501,3.196600529,0.670823081,2470,-396,349.1206588,62250.06812,1138,17631869.35,7018613.467999999,53017193,71725242,7800655,2.379166873,2.7737685880000003
11056,1,-3474,868,724.9680489,460306.406,678.4588462,8.553961165,-2.549607258,4342,-156,1980,1040.28191,102426.7361,320.0417724,2.6625924640000003,-0.5064617339999999,2136,-287,416.3756004,84760.09546,1742,13126963.38,7283831.512,33637035,69259933,11095593,2.9754702660000003,2.954774477
11057,1,-3141,858,826.3333543,591849.1719,769.3173415,5.036336108,-2.064757736,3999,-176,2196,1026.299801,124838.5898,353.32504839999996,3.389989732,0.425501187,2372,-376,397.1044809,67166.20313,1772,19944678.23,6297575.393999999,43700916,67410642,10092286,2.77593603,2.739304128
11058,1,-2606,777,584.5728275,295695.0291,543.7784742,8.91842973,-2.387768425,3383,411,1803,1007.1939359999999,55998.625,236.6402861,1.909238953,0.010267778,1392,-59,329.02968139999996,28171.53125,732,8437161.387,5155262.458000001,21870425,64924136,6928674,2.865344542,2.572842427
11059,1,-2414,545,514.2699163999999,186641.2654,432.01998260000005,10.07375714,-2.559252414,2959,519,1549,991.5946989,27478.855219999998,165.76747340000003,1.914004424,0.144470618,1030,-19,300.9188792,18602.49194,801,7545354.3889999995,3443676.953,16926307,62928643,5795339,2.710184605,2.788780832
11060,1,-1696,494,430.55982819999997,128133.7263,357.9577158,5.983812400000001,-1.815860706,2190,607,1490,1005.5141869999999,32443.21875,180.1200121,0.602297964,0.388367132,883,9,283.54102989999996,14835.51343,495,6356968.353999999,4011330.813,11864433,64707762,5145313,2.470917833,2.294531908
11061,1,-2888,606,654.9728643999999,380706.2576,617.0139849,6.522890487000001,-2.309075257,3494,-107,2509,1048.140906,108045.6951,328.70305,7.917869116,1.05523416,2616,-1069,519.4019247,201665.5154,2969,17689241.85,5026218.858,27455325,70310359,17265815,2.345517917,2.8526641980000003
11062,1,-2191,656,559.5937421,260230.7803,510.12819979999995,3.412112515,-1.5698117040000001,2847,-147,2029,1044.544062,103377.9548,321.5244234,3.410304791,-0.284864033,2176,-821,466.7134761,133031.3086,2157,10944363.79,6192587.276000001,20041290,69828627,13940574,2.512210459,2.741679529
11063,1,-2505,707,654.5922992000001,363792.3865,603.1520426,4.746772566000001,-1.9638640680000001,3212,-186,2294,1041.871243,160232.0537,400.289962,3.222641206,-0.18646371399999997,2480,-772,491.85756,169655.2986,2138,12864643.86,6371026.3610000005,27423429,69471724,15483127,2.6879815710000003,2.734917868
11064,1,-2979,545,730.8807935,398889.2048,631.5767607999999,4.974526254,-1.9362404180000001,3524,-137,1882,1001.494508,113388.5898,336.7322228,1.095985453,-0.285106006,2019,-207,363.66715120000003,54978.48413,1078,8565714.726,6579100.482999999,34187951,64191440,8464243,2.942550877,2.713676705
11065,1,-2212,323,447.5415658,137988.613,371.4681858,13.81063529,-3.2913830039999996,2535,500,1970,1031.938089,37397.225589999995,193.3836228,8.959372052,1.8482667830000001,1470,-19,283.6051668,11386.11694,514,4330045.096,6616244.482999999,12818781,68153358,5147641,2.891028233,2.8298926019999997
11066,1,-2101,434,455.5494107,142667.5017,377.713518,11.34025878,-2.8897802180000003,2535,303,1549,1010.404398,23633.948969999998,153.7333697,6.985781526,-0.9471160009999999,1246,-158,292.7206433,18620.56152,831,5124444.101,5217830.335,13281617,65338691,5483864,2.994163798,2.757643823
11067,1,-2393,636,506.7789829,227219.4336,476.6753965,8.503158291,-2.5410409069999997,3029,-68,1764,1016.013426,68388.8584,261.5126353,4.802430041,-0.711602508,1832,-1029,483.2421915,151198.8533,3464,5104040.879,4110828.577,16436796,66066130,14945473,2.8067481969999997,2.8935689460000003
11068,1,-2353,727,407.9044389,146601.8506,382.886211,16.23153918,-2.94833536,3080,382,1745,1018.3576310000001,39706.751710000004,199.26553069999997,3.052805558,0.11247463699999999,1363,-118,308.4747001,22079.34546,672,4694787.701,4499511.835,10648706,66371345,6090025,2.717515738,2.656430821
11069,1,-2666,414,588.8092194,265889.3513,515.6445978999999,11.46886406,-3.1680941160000002,3080,245,1539,1010.6218230000001,38284.21875,195.6635345,6.520948213,-1.325698717,1294,-267,349.0968705,42132.98438,1158,10260653.22,4792865.675,22188563,65366814,7799592,2.807093872,2.587347926
11070,1,-1686,494,317.03945439999995,98962.39429,314.5828894,9.906162222,-2.176248727,2180,715,1470,1015.526688,18094.9314,134.51740180000002,2.4500373140000002,0.940099309,755,-1039,358.4891691,72619.1814,1652,2543562.765,4661222.026000001,6432897,66002845,8224927,2.767631118,2.785202123
11071,1,-1313,757,336.748492,109127.69900000001,330.34481830000004,5.50524651,-1.064920305,2070,284,2029,1046.159255,46641.04688,215.9653835,9.300388512,0.667124165,1745,-871,319.297887,44028.189210000004,1554,299446.3197,4555201.344,7257571,70044748,6524873,3.242754932,3.209612695
11072,1,-1343,1020,288.57169819999996,82128.22559,286.58022539999996,8.716971957,-0.951350357,2363,235,2480,1049.3713300000002,58483.921879999994,241.83449269999997,19.9451327,2.6166703069999997,2245,-118,315.68063870000003,21263.01538,949,2131589.726,5167729.633,5329512,70475532,6377873,2.8968860939999996,3.152398952
11073,1,-989,1959,347.82624069999997,120978.1709,347.8191641,14.58421488,2.538783858,2948,0,2098,1040.303546,57644.6709,240.0930463,11.54961889,0.674484799,2098,-158,264.1379256,15275.77734,781,1002596.11,5526683.865,7742918,69262814,4465206,3.307724199,3.115541138
11074,1,-70,-10,38.81043674,169.4335938,13.016666,-0.349031052,-0.272234679,60,980,1029,1007.787366,75.3125,8.678277479,0.748492622,-0.41669358700000003,49,227,258.7921463,199.58496090000003,60,9822.156857,4262651.258,96400,65000664,4286296,2.995125657,3.174287796
11075,1,-50,-20,37.27012879,63.64746094,7.977935882000001,-0.26320656600000003,0.372728581,30,980,1029,1009.4844449999999,94.77734375,9.73536562,0.47260340100000003,-0.067883159,49,237,261.1972435,151.92871090000003,50,5600.059176,4259370.565,88900,65219766,4366336,3.0208259539999998,3.018884462
11076,1,-50,0,32.78719262,98.4375,9.921567416,0.6273620560000001,0.34796729299999996,50,980,1029,1010.976717,110.8845215,10.53017196,0.8856644929999999,-0.594521388,49,227,257.4689302,160.91308590000003,60,6157.497447,4278310.26,68800,65412731,4242576,3.040730077,3.0609869880000002
11077,1,-2272,5131,1045.061003,1041892.465,1020.731338,10.01368697,2.533445206,7403,-823,3352,1186.478653,470041.9756,685.5960732000001,1.987431265,-0.172918632,4175,-475,320.0569773,53013.62109,1267,13371941.32,22108423.28,69897760,90094822,6555934,3.0190289989999997,2.4396150640000003
11078,1,-2666,5111,1058.257154,1107318.662,1052.292099,8.215551306,1.833703186,7777,-1068,2343,1205.301291,423128.7712,650.4834904,1.5189554859999999,-1.016379168,3411,-950,376.24314780000003,79853.24121000001,1712,9227343.688,19854405.91,71674125,92976077,9059770,3.202765323,2.7444201539999997
11079,1,-3565,5141,1010.2024470000001,974236.9412,987.0344174,11.03260471,1.36569404,8706,-1735,3078,1243.273904,629581.9131,793.4619796000001,1.804003801,-0.988754908,4813,-1316,504.30928939999995,236250.2166,2137,9584406.656,17318421.8,65312575,98926720,16276983,3.1614185839999998,2.82594274
11080,1,-565,515,204.77277800000002,31345.409910000002,177.0463496,1.908138965,-0.25873398,1080,696,1627,1048.831582,22214.40234,149.0449675,4.086702188,1.306316255,931,-574,275.11352769999996,46590.5564,1593,1112600.592,6114520.272999999,2683641,70403052,4843997,2.533829764,2.1352111259999997
11081,1,-2212,2191,610.7932087,370409.6523,608.612892,5.972973969,-0.54562217,4403,-323,2833,1101.848787,167158.0898,408.8497155,7.59413277,0.88406984,3156,-1059,366.1725387,76369.77318999999,1801,3981717.9489999996,6738261.751,23876374,77700528,8581269,3.195644681,3.1705732560000004
